User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000357,P00110542,M,18-25,0,A,4+,0,8,,,10073
1001833,P00332242,M,18-25,17,B,2,0,1,16,,11559
1002411,P00249542,F,36-45,14,B,1,0,1,5,15,11876
1002928,P00125142,M,26-35,2,B,1,1,11,,,7645
1004650,P00337642,M,26-35,7,C,2,1,3,4,,7986
1003044,P00140042,M,36-45,16,C,1,1,1,16,,15871
1005878,P00083842,F,26-35,0,A,4+,1,5,14,,8592
1004183,P00110842,M,26-35,1,B,4+,0,1,2,5,19125
1000424,P00243242,M,26-35,17,A,3,0,11,14,,6062
1001587,P00164842,F,26-35,3,B,3,0,5,16,,3482
1005840,P00121142,F,0-17,0,C,1,0,8,,,8018
1001694,P00255542,M,26-35,12,B,3,1,5,,,6965
1000366,P00090842,M,51-55,15,B,1,1,11,15,,1614
1000541,P00240242,F,18-25,4,C,3,0,1,15,16,3925
1003391,P00029742,M,18-25,4,A,0,0,5,,,1966
1000252,P00214342,M,26-35,12,C,3,0,5,,,3630
1003790,P00111742,F,26-35,17,A,1,0,15,,,20967
1004609,P00042042,F,26-35,4,B,0,0,5,,,1752
1004148,P00360042,F,36-45,7,C,3,0,8,,,7788
1003669,P00000142,M,26-35,14,A,2,0,3,4,5,11064
1003401,P00350442,M,36-45,7,B,1,0,2,3,15,9760
1001054,P00302042,M,0-17,10,C,1,0,5,,,1868
1003201,P00349942,M,46-50,7,B,0,1,1,5,,15230
1004342,P00251342,M,26-35,0,C,2,1,5,11,,5142
1001587,P00344242,F,26-35,3,B,3,0,8,10,,7836
1002628,P00235642,F,26-35,2,B,0,0,8,16,,9935
1004217,P00120342,M,18-25,4,B,2,0,5,17,,6883
1001138,P00328042,M,18-25,12,C,4+,0,8,14,,8093
1004321,P00086142,M,46-50,7,C,3,1,5,,,6937
1002195,P00191042,M,0-17,10,A,0,0,3,4,,2872
1004919,P00271142,M,18-25,0,C,2,0,5,,,8902
1005515,P00005942,M,18-25,4,C,1,0,2,4,9,3424
1000751,P00370293,F,26-35,17,C,3,0,19,,,24
1000752,P00111142,F,26-35,3,A,3,0,1,15,16,15778
1004007,P00246142,M,36-45,12,A,1,1,1,15,17,8171
1003610,P00159442,M,18-25,6,B,4+,0,5,8,,7161
1005922,P00084242,M,55+,3,C,3,0,8,14,,7884
1005530,P00198542,F,18-25,4,B,0,0,8,,,7820
1001113,P00059442,M,18-25,4,B,3,0,6,8,16,16318
1004847,P00155742,M,26-35,12,B,3,0,8,,,5964
1001172,P00276842,F,26-35,0,A,2,1,5,14,,5206
1005992,P00255942,F,18-25,4,C,4+,0,1,16,,11921
1003900,P0097242,F,26-35,14,B,2,1,1,16,,15514
1003709,P00152742,M,26-35,12,C,3,0,5,,,6885
1003250,P00248142,M,26-35,4,B,2,1,5,,,8846
1003272,P00323642,M,36-45,0,B,1,0,8,,,8062
1001137,P00305642,M,18-25,4,B,4+,0,7,,,21011
1000987,P00025542,F,36-45,17,C,0,0,8,,,9790
1003312,P00062842,F,18-25,4,A,3,0,1,2,13,11998
1003885,P00246342,M,26-35,12,B,4+,1,11,15,,7556
1000398,P00046742,M,26-35,17,B,3,1,1,2,15,11586
1000330,P00174842,M,55+,7,C,2,0,17,,,10366
1002882,P00302542,M,18-25,20,A,4+,0,5,,,5423
1002627,P00294542,M,26-35,1,B,2,1,8,,,7861
1002003,P00100442,M,0-17,10,C,1,0,2,4,5,12919
1004447,P00341842,M,46-50,5,B,0,1,15,16,,16940
1000648,P00111142,F,26-35,12,B,1,1,1,15,16,19507
1000772,P00145042,M,18-25,12,C,2,0,1,2,5,19533
1000319,P00046742,F,51-55,6,B,3,1,1,2,15,19211
1004611,P00059142,F,18-25,4,A,2,0,8,14,,7873
1003955,P00048942,M,36-45,0,C,0,1,1,4,,11736
1002236,P00338542,M,0-17,10,C,0,0,1,,,15466
1002939,P00030942,F,26-35,15,B,1,0,4,5,9,2761
1003675,P00197542,M,36-45,7,B,3,0,5,,,3588
1001139,P00166242,M,26-35,1,C,2,0,8,,,6094
1003483,P00046842,F,46-50,7,B,0,1,8,16,,7811
1001297,P00368642,M,26-35,7,A,4+,0,11,15,,4484
1001303,P00216342,M,26-35,19,A,4+,0,3,4,5,11069
1000169,P00118142,M,26-35,7,B,3,0,8,17,,7802
1001523,P00331042,M,26-35,17,C,0,0,5,8,,5358
1001135,P00112542,M,51-55,13,C,1,1,1,11,15,19339
1000504,P00110542,M,26-35,2,C,2,0,8,,,10012
1000424,P00003442,M,26-35,17,A,3,0,4,5,8,2824
1003705,P00101742,M,46-50,7,B,1,1,12,14,,1027
1003721,P00128942,M,26-35,15,C,2,1,1,11,,11516
1002781,P00114042,M,36-45,4,C,2,1,5,14,,8715
1001968,P00147942,M,26-35,11,B,2,0,1,16,,15588
1003780,P00223942,M,0-17,0,C,0,0,5,8,,5419
1004516,P00028842,M,18-25,4,C,1,1,6,8,,20575
1005282,P00144042,F,18-25,4,B,1,1,2,3,4,16319
1001680,P00260042,M,26-35,20,A,3,1,5,8,,5428
1001632,P00326642,M,26-35,16,B,1,0,8,,,4238
1002639,P00161942,F,26-35,6,C,3,0,5,8,,6989
1005442,P00074342,M,26-35,7,C,3,1,5,,,8881
1005163,P00191242,M,46-50,6,B,1,1,3,4,12,13205
1000053,P00049642,M,26-35,0,B,1,0,8,14,,9964
1003970,P00321942,F,26-35,2,C,2,1,5,,,8572
1004979,P00048742,M,36-45,2,B,1,1,5,,,3591
1003954,P00032042,M,18-25,4,C,4+,0,1,2,15,11806
1004953,P00115442,M,36-45,12,B,4+,0,8,,,8043
1003311,P00199442,M,26-35,4,A,4+,0,5,9,,7112
1002185,P00119342,M,46-50,17,C,2,1,10,13,,23060
1004113,P00073842,M,36-45,17,C,3,0,1,15,17,12086
1005896,P00039742,M,26-35,0,A,4+,0,5,,,5179
1003169,P00346342,M,51-55,0,C,2,0,1,15,,11655
1003682,P00288142,F,51-55,1,C,2,0,5,,,8696
1000839,P00031042,M,26-35,0,A,2,0,8,,,9969
1005508,P00237242,M,26-35,20,C,1,0,1,6,,15419
1005108,P00291542,F,26-35,9,B,3,1,5,,,3537
1001447,P00219742,M,18-25,4,A,0,0,6,11,16,4267
1003056,P00367142,M,26-35,18,C,1,1,11,,,5968
1002270,P00010742,M,18-25,1,C,3,1,1,8,17,15831
1005369,P00256042,M,26-35,15,A,1,0,6,8,16,4687
1004433,P00116142,M,26-35,0,B,1,1,10,13,16,18514
1004503,P00244742,M,55+,1,C,2,1,11,,,7448
1003940,P00181542,M,36-45,20,B,3,1,11,16,,7368
1000410,P00245642,F,26-35,1,B,4+,0,5,11,12,6898
1005954,P00087242,M,46-50,11,A,2,1,14,,,11407
1005310,P00264242,F,55+,1,C,3,0,8,,,7769
1003499,P00028842,M,26-35,3,A,2,0,6,8,,20121
1002737,P00293042,M,26-35,3,B,3,0,8,,,6122
1000875,P00216542,M,0-17,10,C,4+,0,8,,,9873
1003248,P00173842,F,26-35,7,B,3,0,1,2,15,3978
1005512,P00003442,F,26-35,17,B,2,1,4,5,8,2778
1003903,P00073842,M,26-35,0,C,1,0,1,15,17,11395
1001272,P00268442,M,18-25,20,B,0,0,8,17,,10006
1004277,P00181842,M,36-45,16,A,0,0,11,,,7527
1002127,P00025442,M,18-25,4,C,0,1,1,2,9,15395
1002581,P00177542,M,26-35,11,A,1,0,1,8,,19425
1001120,P00029542,M,18-25,4,A,0,1,1,2,18,11746
1002738,P00029242,F,51-55,2,B,1,1,8,,,7894
1001377,P00344842,M,36-45,16,B,3,1,5,,,1765
1001943,P00287242,M,18-25,4,B,0,0,5,,,7094
1005091,P00177542,M,26-35,17,B,1,1,1,8,,11630
1001587,P00216042,F,26-35,3,B,3,0,5,8,,6974
1001053,P00213542,M,36-45,0,C,2,1,11,,,3178
1004415,P00249742,M,18-25,0,B,1,0,1,15,18,4041
1002802,P00258742,M,36-45,20,B,2,0,5,,,7070
1004897,P00088042,M,36-45,16,B,3,0,1,2,,15283
1001348,P00370242,F,0-17,10,A,3,0,5,,,7041
1003393,P00084042,M,36-45,12,C,3,1,12,14,,710
1004907,P00219842,F,51-55,7,B,0,1,5,,,8743
1005019,P00268442,M,26-35,7,A,4+,0,8,17,,8098
1001221,P00011842,M,18-25,0,B,1,0,5,14,,3612
1000026,P00218342,M,26-35,7,B,2,1,5,,,5339
1005178,P00352142,M,51-55,0,C,1,1,1,6,16,11633
1002905,P00030942,M,36-45,17,B,1,0,4,5,9,2868
1001285,P00032642,M,36-45,4,A,0,1,13,16,,748
1001565,P00216742,M,46-50,17,B,1,1,5,,,3434
1004821,P00058042,M,18-25,19,C,1,0,8,16,,9852
1000401,P00115542,M,18-25,0,B,3,0,8,,,7793
1001194,P00033642,F,26-35,1,B,1,1,5,8,,7121
1001019,P00283242,M,36-45,1,A,4+,1,5,8,,1824
1004837,P00135342,M,26-35,5,B,2,0,5,,,3626
1001969,P00022942,F,26-35,3,B,4+,0,5,8,,7183
1005777,P00014642,M,0-17,0,C,4+,0,8,14,17,7913
1001067,P00323942,M,36-45,12,B,3,1,8,15,,8035
1003224,P00143142,F,26-35,14,A,3,1,8,14,,9794
1004708,P00114342,M,26-35,0,B,3,0,1,8,17,19324
1004325,P00250642,M,26-35,0,C,4+,1,11,,,4606
1001255,P00284042,M,26-35,17,A,4+,0,8,17,,2117
1001164,P00225042,F,26-35,19,A,1,1,8,,,8137
1004305,P00280442,F,46-50,17,B,1,1,11,,,4563
1003645,P00158442,M,36-45,17,C,4+,1,5,,,1773
1001101,P00192542,M,36-45,1,A,1,0,1,2,9,11939
1000647,P00022842,M,36-45,12,B,1,1,5,,,5226
1005623,P00189242,M,26-35,11,B,2,1,5,,,5152
1002022,P00183342,M,26-35,7,C,1,0,5,15,18,6858
1001137,P00283842,M,18-25,4,B,4+,0,8,,,4205
1004193,P00226442,M,55+,13,C,1,0,11,15,,4447
1000523,P00010742,M,51-55,7,A,1,1,1,8,17,11971
1005788,P00140642,M,26-35,0,A,4+,0,5,,,2054
1004728,P00110942,M,26-35,19,B,3,0,1,2,,15226
1001764,P00345642,M,18-25,0,B,1,0,1,15,16,19214
1005986,P00091342,F,55+,1,B,4+,1,8,,,7947
1003916,P00210642,M,26-35,4,A,2,1,8,14,,8122
1002495,P00260142,F,18-25,4,C,4+,0,5,14,,7036
1004497,P00285942,M,51-55,0,B,3,1,8,14,,5836
1003082,P00034742,F,36-45,6,B,1,0,5,14,17,8768
1003000,P00047942,M,26-35,4,A,1,0,5,13,,5146
1002522,P00186142,M,18-25,11,A,1,0,1,2,4,11669
1003425,P00366542,M,18-25,20,A,1,0,5,,,8642
1005493,P00188542,M,36-45,12,B,3,0,5,8,14,8815
1001019,P00001942,M,36-45,1,A,4+,1,5,,,5166
1000307,P00123742,M,51-55,16,B,0,1,11,,,7485
1001884,P00350142,M,46-50,20,B,1,1,8,17,,9840
1004788,P00018142,M,36-45,7,B,4+,0,5,,,7073
1002225,P00117442,M,26-35,5,B,1,1,5,14,,8855
1004989,P00157342,M,26-35,0,C,2,1,8,,,7850
1005552,P00328742,M,51-55,7,C,1,1,1,17,,4256
1002457,P00223142,M,26-35,0,B,0,1,5,,,7161
1005747,P00251542,M,26-35,0,B,4+,1,11,16,,1705
1002841,P00070042,M,51-55,12,B,1,1,1,2,16,18972
1001447,P00317842,M,18-25,4,A,0,0,8,,,4246
1004662,P00008542,F,18-25,4,B,1,1,2,8,,12711
1003732,P00115942,M,26-35,17,B,0,1,8,17,,7896
1003245,P00179542,M,18-25,2,C,0,1,11,,,3079
1002063,P00303142,M,26-35,4,A,3,0,5,,,5185
1002380,P00220442,M,26-35,4,A,0,1,5,14,,8806
1005100,P00079942,M,51-55,6,B,1,1,8,,,7840
1003810,P00326742,M,51-55,7,C,1,0,11,,,7471
1002832,P00216742,M,26-35,17,B,4+,0,5,,,5163
1001943,P00222142,M,18-25,4,B,0,0,5,13,,7171
1003416,P00024542,M,26-35,12,B,4+,1,1,,,11797
1003507,P00237842,M,26-35,0,A,3,0,5,,,3717
1001271,P00129542,F,46-50,6,C,3,1,8,14,,10057
1001132,P00032942,M,18-25,12,A,1,1,15,16,,17345
1002726,P00370853,M,46-50,11,C,1,1,19,,,36
1003983,P00058442,M,26-35,0,B,1,0,5,14,,6929
1002163,P00229742,M,18-25,0,C,0,1,1,16,,15492
1001163,P00305042,M,0-17,10,C,2,0,11,13,16,7550
1001737,P00160242,M,36-45,20,B,3,0,11,,,3234
1000461,P00283042,M,51-55,7,B,0,0,5,,,3550
1002010,P00030942,M,18-25,4,B,0,0,4,5,9,1401
1001980,P00213942,M,36-45,7,A,1,0,5,14,,6907
1001889,P00322142,M,18-25,14,B,2,0,1,14,,8318
1004638,P00070042,M,26-35,4,B,1,0,1,2,16,11916
1002880,P00031842,M,18-25,12,A,3,0,1,5,12,12084
1002338,P00191442,M,46-50,17,C,4+,1,1,2,15,15315
1004687,P00102342,M,36-45,14,C,0,0,8,14,17,5964
1003017,P00347642,F,36-45,9,B,1,0,1,6,,8083
1002980,P00003242,M,46-50,7,C,4+,1,8,15,,4055
1003594,P00248442,M,0-17,0,B,0,0,3,4,,7938
1001605,P00092942,F,18-25,0,B,1,0,8,17,,7983
1005522,P00211042,M,26-35,14,B,0,0,5,,,5414
1002857,P00201342,M,26-35,0,B,2,0,1,2,9,11373
1000156,P00154742,F,46-50,7,C,4+,1,8,14,16,7957
1003498,P00147642,M,26-35,17,C,3,0,1,2,,4324
1003684,P00258842,M,26-35,17,C,4+,1,5,,,3457
1001969,P00181742,F,26-35,3,B,4+,0,11,16,,1516
1002389,P00124342,M,26-35,16,A,0,1,11,,,5948
1000910,P00034742,F,51-55,0,B,1,1,5,14,17,6924
1006010,P00115942,M,36-45,0,C,1,0,8,17,,10028
1003393,P00351342,M,36-45,12,C,3,1,1,2,16,11902
1001937,P00101242,M,26-35,11,C,4+,0,5,12,,5267
1005037,P00289942,M,36-45,12,C,0,1,3,4,5,13519
1000240,P00220442,M,51-55,17,A,1,1,5,14,,7176
1005886,P00135142,M,26-35,20,A,2,0,13,16,,396
1005709,P00127242,M,18-25,4,B,4+,0,1,16,,15763
1002255,P00106742,F,36-45,6,B,1,1,3,5,,8319
1000550,P00191042,M,46-50,8,B,1,1,3,4,,8006
1000271,P00036842,M,18-25,4,C,1,0,1,14,16,7622
1005771,P00052842,M,26-35,7,A,1,0,10,15,,23287
1000856,P00028842,F,46-50,6,B,1,0,6,8,,19896
1001220,P00103042,M,0-17,10,A,3,0,1,14,,15423
1003036,P00190542,M,55+,13,C,1,0,3,4,,10736
1003962,P00220142,F,55+,0,A,4+,0,1,15,,11956
1003414,P00042142,M,26-35,17,C,1,1,1,2,6,11451
1003564,P00032842,M,26-35,11,C,4+,0,8,,,8084
1001356,P00132842,F,18-25,4,B,2,0,1,5,,8064
1002109,P00302442,M,26-35,16,B,2,0,5,6,,5205
1004091,P00065342,M,26-35,17,A,2,1,2,15,,9538
1004666,P00129742,M,36-45,1,A,1,1,5,8,,6999
1002790,P00112542,M,26-35,20,A,3,0,1,11,15,15220
1002743,P00289242,M,26-35,14,B,2,0,1,8,,15781
1000774,P00304242,M,18-25,4,A,4+,0,1,6,,11493
1001449,P00197042,M,36-45,20,A,1,1,5,,,6919
1000639,P00255842,M,46-50,17,B,2,1,16,,,16588
1000828,P00279442,M,18-25,4,C,2,0,16,,,12180
1000504,P00330342,M,26-35,2,C,2,0,5,11,16,8637
1004786,P00204742,M,46-50,6,B,1,1,8,,,7868
1004041,P00106042,M,18-25,3,B,2,0,5,,,8898
1000524,P00229642,M,18-25,0,A,0,0,8,11,16,7933
1004490,P00285642,M,36-45,5,B,1,0,2,5,15,9788
1004269,P00330642,M,36-45,18,B,1,1,5,,,6902
1004054,P00183342,M,36-45,3,B,1,0,5,15,18,5337
1000646,P00270942,M,36-45,7,C,2,0,1,2,15,15555
1001736,P00221442,M,55+,8,C,2,1,1,2,5,4159
1002946,P00074442,M,36-45,16,A,0,1,1,16,,11838
1005277,P00118942,M,26-35,20,B,2,0,8,,,6017
1003626,P00122442,M,26-35,17,B,3,0,1,11,15,15779
1003012,P00122442,M,26-35,12,C,1,1,1,11,15,7836
1005393,P00044242,M,36-45,7,C,2,0,2,4,8,9793
1002173,P00157142,M,51-55,13,C,1,0,11,16,,5958
1001021,P00323042,M,36-45,0,C,3,0,5,,,8846
1000010,P00177542,F,36-45,1,B,4+,1,1,8,,11813
1000802,P00205842,M,26-35,16,B,1,0,5,,,6955
1003476,P00243442,M,51-55,0,B,2,1,11,,,1629
1001605,P00297342,F,18-25,0,B,1,0,5,,,5472
1002537,P00182142,M,36-45,11,B,0,0,1,5,6,15901
1005880,P00178842,M,26-35,1,A,1,1,2,4,9,10060
1003978,P00346342,M,36-45,13,C,2,1,1,15,,15629
1002156,P00215442,M,18-25,19,C,4+,0,15,16,,16662
1002051,P00015842,M,36-45,7,C,2,0,1,14,16,15491
1003033,P00111142,M,18-25,4,C,3,0,1,15,16,11677
1001015,P00276842,M,36-45,3,A,4+,1,5,14,,5217
1004957,P00025442,M,26-35,2,A,1,1,1,2,9,18953
1003811,P00085942,M,26-35,15,A,0,0,2,4,8,9590
1001181,P00159542,M,36-45,7,A,3,1,10,15,16,18662
1003558,P00289242,M,18-25,17,A,3,0,1,8,,19196
1005230,P00286642,M,26-35,12,B,4+,0,11,14,,4518
1001750,P00187242,M,51-55,5,B,0,0,4,5,,1408
1005720,P00184442,M,26-35,0,A,0,0,1,6,8,11984
1003656,P00339342,F,46-50,5,C,3,1,1,,,12057
1001805,P00042842,M,18-25,4,C,0,0,5,,,6989
1003900,P00075342,F,26-35,14,B,2,1,1,2,16,7926
1003029,P00209342,M,18-25,4,A,4+,0,8,,,8037
1004277,P00285342,M,36-45,16,A,0,0,5,8,,5247
1005597,P00196942,F,18-25,4,A,2,0,5,11,,8648
1004579,P00173342,F,18-25,4,B,1,1,1,6,14,15238
1004470,P00128242,M,36-45,12,C,3,1,5,12,14,7050
1004480,P00102242,M,26-35,0,B,1,0,8,12,,4003
1001858,P0095942,F,18-25,4,B,0,0,3,4,,10843
1001831,P00279442,M,18-25,4,B,4+,0,16,,,12170
1003839,P00005042,M,51-55,14,C,3,1,6,16,,16152
1004363,P00106742,M,36-45,14,C,2,1,3,5,,13418
1005698,P00105142,M,36-45,14,B,3,0,1,2,15,15460
1001230,P00073842,M,26-35,11,B,2,0,1,15,17,15626
1001389,P00114942,M,26-35,17,B,4+,1,1,15,16,19170
1005241,P00271242,F,26-35,4,A,4+,0,8,14,,2065
1000202,P00208742,M,18-25,4,A,3,0,1,6,16,19018
1005049,P00319842,M,26-35,12,B,0,0,3,5,,13306
1005021,P00321642,M,51-55,6,B,2,1,8,,,10048
1004660,P00178942,F,18-25,4,B,2,0,5,8,,8904
1000265,P00372445,F,36-45,7,A,4+,1,20,,,252
1001383,P00088542,F,26-35,7,A,1,0,5,12,14,8821
1004596,P00052842,F,18-25,4,B,1,0,10,15,,19244
1001491,P00259942,M,18-25,4,B,1,0,16,,,12620
1004811,P00176642,M,36-45,1,C,1,1,6,8,,12150
1002771,P00191442,M,18-25,1,A,4+,0,1,2,15,8275
1000279,P00375436,M,26-35,14,C,3,0,20,,,488
1005319,P00002942,M,18-25,17,B,1,0,2,15,,15934
1000735,P00249642,M,26-35,14,A,3,0,3,5,,13592
1003742,P00135142,M,26-35,0,B,0,1,13,16,,740
1000409,P00326742,M,18-25,12,B,4+,0,11,,,5957
1003963,P00058042,M,51-55,20,A,2,0,8,16,,9712
1000676,P00189242,M,18-25,16,B,1,1,5,,,1920
1001058,P00328042,M,26-35,1,B,2,0,8,14,,8117
1000471,P00209842,M,36-45,7,A,3,0,5,8,,5231
1001556,P00267342,M,18-25,4,A,3,1,1,2,5,11594
1004290,P00034742,M,26-35,17,C,1,0,5,14,17,8716
1001084,P00303242,M,0-17,19,C,0,0,5,8,,7006
1001291,P00032842,F,36-45,0,A,3,0,8,,,9923
1002279,P00065342,M,51-55,7,B,2,1,2,15,,9736
1004020,P00221742,M,26-35,6,C,1,1,1,8,,15515
1001472,P00305142,M,26-35,7,C,1,0,1,,,11568
1004848,P00250942,F,36-45,6,C,3,0,11,16,,4495
1001274,P00117642,M,46-50,7,B,4+,1,10,16,,19068
1002892,P00192042,M,26-35,4,C,3,0,5,9,14,5435
1000643,P00265542,M,26-35,2,C,0,1,5,8,,1829
1000424,P00142942,M,26-35,17,A,3,0,1,2,16,15378
1002041,P00141542,F,26-35,20,B,4+,0,5,,,7113
1000019,P00364442,M,0-17,10,A,3,0,1,2,9,11575
1001873,P00025442,M,36-45,7,B,2,0,1,2,9,11835
1004578,P00298442,M,26-35,0,A,4+,0,16,,,16467
1004066,P00265242,M,26-35,0,C,2,0,5,8,,8903
1001098,P00177442,M,36-45,7,C,4+,1,1,6,8,19240
1000023,P00059442,M,36-45,0,B,3,1,6,8,16,16647
1005140,P00001742,M,26-35,6,B,2,0,8,14,,7961
1002751,P00152742,F,26-35,16,C,3,1,5,,,6891
1004395,P00156442,M,51-55,6,C,4+,1,8,,,10065
1002302,P00162442,M,51-55,12,A,1,1,1,16,,11512
1003562,P00050442,F,26-35,6,B,4+,0,1,8,13,15306
1001611,P00327642,M,26-35,0,B,1,0,18,,,3882
1004964,P00029742,M,36-45,0,A,1,1,5,,,3672
1004261,P00214242,F,36-45,6,C,3,0,1,16,,7872
1004386,P00198142,M,26-35,5,B,1,0,2,4,9,9615
1000952,P00238142,M,55+,16,C,0,1,5,8,,5389
1002525,P00100842,F,36-45,1,A,0,0,5,,,7192
1004033,P00226342,M,26-35,6,B,1,0,11,15,,5934
1002085,P00274642,M,18-25,0,C,4+,0,4,5,,1449
1003675,P00034842,M,36-45,7,B,3,0,5,14,,5269
1005317,P00033642,F,26-35,0,A,1,0,5,8,,8662
1001984,P00002142,M,18-25,10,B,2,1,1,5,8,15425
1003489,P00117942,M,18-25,4,A,1,0,5,15,,5473
1000050,P00258742,F,26-35,2,A,1,1,5,,,7011
1004855,P00303342,M,26-35,12,B,1,0,1,16,,15787
1000710,P00200542,M,26-35,20,A,4+,0,16,,,16358
1002070,P00117442,F,36-45,6,A,0,0,5,14,,8714
1004381,P00290042,M,26-35,4,B,3,1,8,,,7946
1005908,P00259342,M,26-35,4,B,1,0,5,9,,7099
1000922,P00113342,M,55+,16,B,2,1,1,8,17,18975
1002233,P00210042,F,36-45,3,B,2,1,8,14,,10042
1001579,P00161942,M,26-35,0,A,0,0,5,8,,6943
1001737,P00031842,M,36-45,20,B,3,0,1,5,12,8230
1005925,P00121642,F,26-35,0,C,1,1,5,14,,7127
1001980,P00136742,M,36-45,7,A,1,0,1,14,16,12099
1005042,P00050742,F,18-25,2,A,4+,1,5,,,1833
1005015,P00120342,M,36-45,6,B,2,1,5,17,,8844
1000090,P00154642,M,55+,13,C,1,0,8,,,6193
1004062,P00148842,M,26-35,7,C,1,0,6,8,16,12227
1002376,P00028842,M,26-35,1,A,3,0,6,8,,20642
1000828,P00240142,M,18-25,4,C,2,0,5,,,6867
1001780,P00132542,M,36-45,1,B,0,0,8,,,4062
1002248,P00352142,F,36-45,12,C,2,0,1,6,16,11725
1003518,P00254642,F,18-25,7,A,2,0,5,8,,6942
1001908,P00169742,M,55+,13,C,3,1,1,8,15,11380
1000133,P00263542,F,26-35,0,C,1,1,16,,,16352
1000346,P00251242,F,26-35,0,B,2,0,5,11,,7115
1001163,P00133442,M,0-17,10,C,2,0,1,16,,15782
1001181,P00318542,M,36-45,7,A,3,1,8,,,6123
1002772,P00128942,M,36-45,17,A,3,1,1,11,,19325
1002646,P00129542,M,46-50,17,C,1,1,8,14,,5863
1001422,P00191642,M,36-45,17,B,3,0,3,4,12,8285
1000549,P00044442,M,26-35,6,A,3,0,1,16,,19138
1002773,P00337642,M,36-45,2,C,0,0,3,4,,2821
1003610,P00116242,M,18-25,6,B,4+,0,8,15,,2055
1002230,P00230842,F,46-50,1,B,4+,1,8,,,9731
1005113,P00101142,M,26-35,0,A,3,1,8,,,5910
1005270,P00242742,M,26-35,12,C,3,1,1,2,9,19600
1004506,P00287542,M,51-55,16,B,2,0,8,,,9904
1000319,P00113242,F,51-55,6,B,3,1,1,6,8,19409
1005350,P00103042,M,18-25,5,A,1,0,1,14,,11812
1002504,P00233942,M,26-35,7,A,2,1,1,15,,19589
1001793,P00100442,M,26-35,4,B,1,0,2,4,5,16004
1006015,P00138542,F,26-35,9,B,1,0,5,6,,5206
1000042,P00270942,M,26-35,8,C,0,1,1,2,15,11738
1003562,P00150542,F,26-35,6,B,4+,0,5,,,5184
1005728,P00242742,F,36-45,20,C,3,0,1,2,9,15166
1003609,P00274642,F,26-35,17,C,3,0,4,5,,2063
1000639,P00277642,M,46-50,17,B,2,1,2,3,10,10062
1002732,P00127342,M,46-50,17,C,2,1,1,2,15,15917
1000752,P00301642,F,26-35,3,A,3,0,5,,,3563
1004447,P00121542,M,46-50,5,B,0,1,8,15,,5854
1000199,P00062742,M,18-25,4,B,1,0,8,17,,6017
1003359,P00025442,M,26-35,20,C,1,0,1,2,9,19483
1002840,P00321342,M,26-35,0,A,1,1,1,,,11862
1004422,P00233742,M,26-35,5,A,1,1,1,15,,15829
1004682,P00248542,M,26-35,7,B,3,1,8,16,,6051
1004482,P00161842,F,36-45,1,A,1,0,10,13,16,13839
1004466,P00114942,M,36-45,11,B,3,0,1,15,16,15597
1005300,P00289342,M,26-35,20,A,0,0,5,8,14,8892
1005916,P00075442,M,51-55,20,B,1,1,5,11,,8585
1005025,P00022942,M,26-35,20,B,1,0,5,8,,8625
1004907,P00338942,F,51-55,7,B,0,1,1,8,17,15527
1001195,P00254242,F,0-17,10,C,1,0,5,11,12,3621
1001317,P00103042,M,46-50,7,B,3,1,1,14,,15840
1006038,P00375436,F,55+,1,C,2,0,20,,,365
1003121,P00217742,M,26-35,2,B,3,0,5,14,,7069
1004963,P00059442,M,46-50,17,B,1,1,6,8,16,20035
1003032,P00124942,M,26-35,0,A,1,1,11,,,7508
1004482,P00360542,F,36-45,1,A,1,0,16,,,20655
1004729,P00255842,M,51-55,16,C,1,1,16,,,16460
1003120,P00250842,M,18-25,4,B,3,1,8,,,4190
1001677,P00279442,M,18-25,14,C,2,0,16,,,16745
1002090,P00221542,M,36-45,17,C,2,0,5,15,,8738
1003993,P00181342,M,26-35,0,B,2,0,11,,,4429
1003819,P00144642,M,26-35,12,B,1,0,1,15,16,15622
1001920,P00044242,F,36-45,7,B,1,0,2,4,8,9930
1005111,P00284742,M,36-45,2,B,1,1,5,12,,5389
1005142,P00159742,M,26-35,1,B,1,1,2,4,9,13009
1000813,P00213242,M,18-25,4,C,1,1,5,8,,1727
1003038,P00086042,F,36-45,2,A,1,1,8,14,17,9825
1000090,P00135742,M,55+,13,C,1,0,6,8,,12072
1004647,P00074242,M,36-45,20,B,1,1,5,,,5152
1004342,P00350442,M,26-35,0,C,2,1,2,3,15,16181
1003442,P00111042,M,18-25,12,B,3,0,15,,,20799
1006002,P00278642,M,51-55,0,C,1,1,5,,,5236
1005053,P00371644,M,26-35,4,C,3,0,20,,,489
1001899,P00343042,F,46-50,6,A,1,1,5,18,,6938
1004802,P00323942,M,55+,1,B,3,1,8,15,,9798
1004887,P00279542,M,18-25,2,B,1,1,8,,,9990
1001352,P00105642,M,36-45,20,B,2,0,8,,,9928
1006016,P00040442,M,46-50,1,B,1,1,5,14,,5389
1001746,P00233442,M,26-35,4,C,1,1,1,2,15,19507
1005087,P00174442,F,26-35,6,B,1,1,5,,,3682
1000739,P00221742,M,36-45,12,C,3,0,1,8,,11884
1005294,P00071442,M,26-35,2,A,0,1,15,17,,21371
